meta_bat_volt,meta_needs_review,meta_station_id,meta_station_name,meta_version,date_datetime,date_doy,date_hour,date_year,dwpt,dwptF,eto_azmet,eto_azmet_in,heatstress_cottonC,heatstress_cottonF,precip_total,precip_total_in,relative_humidity,sol_rad_total,sol_rad_total_ly,temp_airC,temp_airF,temp_soil_10cmC,temp_soil_10cmF,temp_soil_50cmC,temp_soil_50cmF,vp_actual,vp_deficit,wind_2min_spd_max_mph,wind_2min_spd_max_mps,wind_2min_spd_mean_mph,wind_2min_spd_mean_mps,wind_2min_timestamp,wind_2min_vector_dir,wind_spd_max_mph,wind_spd_max_mps,wind_spd_mph,wind_spd_mps,wind_vector_dir,wind_vector_dir_stand_dev,wind_vector_magnitude,wind_vector_magnitude_mph
12.93,0,az27,Desert Ridge,1,2023-07-02T19:00:00Z,183,1900,2023,1.1,33.9,0.3,0.01,31.1,88,0,0,9,0.56,13.38,40.4,104.7,33.2,91.8,26.8,80.2,0.66,6.87,13.4,6,11,4.9,2023-07-02T18:53:00-07:00,218,16.8,7.5,11,4.9,217,12,4.8,10.7
12.89,0,az27,Desert Ridge,1,2023-07-02T20:00:00Z,183,2000,2023,1.1,33.9,0.2,0.01,30.6,87,0,0,9,0.05,1.2,39.2,102.6,32.5,90.5,26.8,80.2,0.66,6.41,11.9,5.3,8.5,3.8,2023-07-02T19:19:20-07:00,219,15.9,7.1,8.5,3.8,222,13,3.7,8.3
12.88,0,az27,Desert Ridge,1,2023-07-02T21:00:00Z,183,2100,2023,1.7,35,0.2,0.01,33.3,91.9,0,0,10,0,0,37.9,100.2,31.7,89.1,26.9,80.4,0.69,5.91,9.8,4.4,6.7,3,2023-07-02T20:42:00-07:00,223,11.9,5.3,6.7,3,225,13,2.9,6.5
12.86,0,az27,Desert Ridge,1,2023-07-02T22:00:00Z,183,2200,2023,4.6,40.3,0.2,0.01,32.6,90.6,0,0,14,0,0,36.8,98.2,30.9,87.6,26.9,80.4,0.85,5.35,8.5,3.8,5.6,2.5,2023-07-02T21:02:20-07:00,225,11.6,5.2,5.6,2.5,228,14,2.4,5.4
12.83,0,az27,Desert Ridge,1,2023-07-02T23:00:00Z,183,2300,2023,7.3,45.1,0.1,0.01,31.8,89.3,0,0,18,0,0,35.7,96.3,30.1,86.2,27,80.6,1.02,4.81,7.2,3.2,4.9,2.2,2023-07-02T22:22:00-07:00,226,9.2,4.1,4.9,2.2,233,18,2.1,4.7
13.04,0,az28,Mohave-2,1,2023-07-01T19:00:00Z,182,1900,2023,6.2,43.2,0.2,0.01,32.7,90.8,0,0,11,0.76,18.16,43.5,110.3,NA,NA,NA,NA,0.95,7.93,5.1,2.3,3.8,1.7,2023-07-01T18:01:50-07:00,241,7.8,3.5,3.8,1.7,254,15,1.6,3.6
12.99,0,az28,Mohave-2,1,2023-07-01T20:00:00Z,182,2000,2023,7.3,45.1,0.1,0,31.4,88.6,0,0,14,0.18,4.3,40,104,NA,NA,NA,NA,1.02,6.36,5.1,2.3,3.8,1.7,2023-07-01T19:01:30-07:00,258,5.4,2.4,3.8,1.7,253,13,1.6,3.6
12.94,0,az28,Mohave-2,1,2023-07-01T21:00:00Z,182,2100,2023,7.1,44.8,0.1,0,31.5,88.7,0,0,18,0,0,35.4,95.7,NA,NA,NA,NA,1.01,4.75,4.9,2.2,3.1,1.4,2023-07-01T20:12:00-07:00,308,4.9,2.2,3.1,1.4,302,17,1.4,3.1
12.91,0,az28,Mohave-2,1,2023-07-01T22:00:00Z,182,2200,2023,6.8,44.3,0.1,0,28.8,83.9,0,0,20,0,0,32.8,91,NA,NA,NA,NA,0.99,4,5.6,2.5,2,0.9,2023-07-01T21:44:20-07:00,16,8.9,4,2,0.9,51,53,0.3,0.7
12.88,0,az28,Mohave-2,1,2023-07-01T23:00:00Z,182,2300,2023,6.7,44,0.1,0,27.1,80.8,0,0,22,0,0,31.1,88,NA,NA,NA,NA,0.98,3.55,7.6,3.4,3.8,1.7,2023-07-01T22:15:10-07:00,165,8.1,3.6,3.8,1.7,119,53,0.9,2
12.87,0,az28,Mohave-2,1,2023-07-01T23:59:59Z,182,2400,2023,4.3,39.7,0.1,0,26.9,80.4,0,0,18,0,0,31.2,88.2,NA,NA,NA,NA,0.83,3.72,5.8,2.6,4,1.8,2023-07-01T23:10:20-07:00,304,8.1,3.6,4,1.8,42,31,1.5,3.4
12.83,0,az28,Mohave-2,1,2023-07-02T01:00:00Z,183,0100,2023,3.2,37.8,0.1,0,27.1,80.8,0,0,17,0,0,31.5,88.7,NA,NA,NA,NA,0.77,3.87,6.9,3.1,3.4,1.5,2023-07-02T00:13:50-07:00,121,8.3,3.7,3.4,1.5,128,41,1.1,2.5
12.82,0,az28,Mohave-2,1,2023-07-02T02:00:00Z,183,0200,2023,3.4,38.1,0.1,0,24,75.2,0,0,20,0,0,28.4,83.1,NA,NA,NA,NA,0.78,3.09,6.5,2.9,2.5,1.1,2023-07-02T01:58:20-07:00,59,6.9,3.1,2.7,1.2,29,24,1,2.2
12.8,0,az28,Mohave-2,1,2023-07-02T03:00:00Z,183,0300,2023,5.3,41.5,0.1,0,22.7,72.9,0,0,25,0,0,26.9,80.4,NA,NA,NA,NA,0.89,2.65,4.9,2.2,2.5,1.1,2023-07-02T03:00:00-07:00,125,5.6,2.5,2.5,1.1,84,71,0,0
12.78,0,az28,Mohave-2,1,2023-07-02T04:00:00Z,183,0400,2023,5.4,41.8,0.1,0,21.1,70,0,0,28,0,0,25.3,77.5,NA,NA,NA,NA,0.9,2.33,5.8,2.6,2.9,1.3,2023-07-02T03:10:40-07:00,114,6.3,2.8,2.9,1.3,132,38,0.9,2
12.76,0,az28,Mohave-2,1,2023-07-02T05:00:00Z,183,0500,2023,5.1,41.2,0.1,0,17.9,64.2,0,0,33,0,0,22.1,71.8,NA,NA,NA,NA,0.88,1.78,6.7,3,4.9,2.2,2023-07-02T04:56:00-07:00,153,7.4,3.3,5.1,2.3,131,16,2.2,4.9
12.75,0,az28,Mohave-2,1,2023-07-02T06:00:00Z,183,0600,2023,7.3,45.1,0.1,0,20.7,69.2,0,0,37,0.05,1.2,22.6,72.7,NA,NA,NA,NA,1.02,1.72,8.3,3.7,5.4,2.4,2023-07-02T05:07:10-07:00,174,9.4,4.2,5.4,2.4,183,23,2.2,4.9
12.81,0,az28,Mohave-2,1,2023-07-02T07:00:00Z,183,0700,2023,6.2,43.2,0.1,0,23.3,74,0,0,28,0.45,10.76,26.4,79.5,NA,NA,NA,NA,0.95,2.51,6.5,2.9,2.7,1.2,2023-07-02T06:07:00-07:00,182,6.7,3,2.7,1.2,159,24,1.1,2.5
12.93,0,az28,Mohave-2,1,2023-07-02T08:00:00Z,183,0800,2023,7.7,45.8,0.3,0.01,26.1,79,0,0,25,1.11,26.53,30.2,86.4,NA,NA,NA,NA,1.05,3.23,5.4,2.4,3.8,1.7,2023-07-02T07:42:10-07:00,197,6.7,3,3.8,12,188,19,1.6,3.6
13.33,0,az28,Mohave-2,1,2023-07-02T09:00:00Z,183,0900,2023,4.6,40.3,0.5,0.02,28.3,82.9,0,0,16,1.81,43.26,34.3,93.7,NA,NA,NA,NA,0.85,4.58,5.1,2.3,3.4,1.5,2023-07-02T08:04:20-07:00,191,6,2.7,3.4,1.5,181,24,1.4,3.1
13.69,0,az28,Mohave-2,1,2023-07-02T10:00:00Z,183,1000,2023,2.5,36.4,0.6,0.02,30.3,86.5,0,0,11,2.45,58.56,38.4,101.1,NA,NA,NA,NA,0.73,6.05,3.4,1.5,1.1,0.5,2023-07-02T09:51:30-07:00,228,4.3,1.9,1.1,0.5,208,29,0.4,0.9
13.6,0,az28,Mohave-2,1,2023-07-02T11:00:00Z,183,1100,2023,3.8,38.8,0.8,0.03,31.4,88.5,0,0,10,2.97,70.98,40.7,105.3,NA,NA,NA,NA,0.8,6.87,4.5,2,2.5,1.1,2023-07-02T10:45:00-07:00,238,5.6,2.5,2.5,1.1,234,37,0.8,1.8
13.45,0,az28,Mohave-2,1,2023-07-02T12:00:00Z,183,1200,2023,3.4,38.1,0.9,0.04,32,89.7,0,0,9,3.33,79.59,42.4,108.3,NA,NA,NA,NA,0.78,7.61,5.4,2.4,3.4,1.5,2023-07-02T11:23:40-07:00,293,6.5,2.9,3.4,1.5,268,39,1.1,2.5
13.09,0,az28,Mohave-2,1,2023-07-02T13:00:00Z,183,1300,2023,2.3,36.1,1,0.04,32.6,90.8,0,0,8,3.49,83.41,44.3,111.7,NA,NA,NA,NA,0.72,8.52,4.3,1.9,2.7,1.2,2023-07-02T12:49:00-07:00,239,5.6,2.5,2.7,1.2,204,28,1.1,2.5
13.07,0,az28,Mohave-2,2,2023-07-02T14:00:00Z,183,1400,2023,1.1,33.9,1,0.04,32.9,91.3,0,0,7,3.45,82.46,45.6,114.1,NA,NA,NA,NA,0.66,9.24,5.1,2.3,3.1,1.4,2023-07-02T13:44:50-07:00,306,6.3,2.8,3.1,1.4,237,47,0.9,2
13.05,0,az28,Mohave-2,2,2023-07-02T15:00:00Z,183,1500,2023,-0.5,31.1,0.9,0.04,33.2,91.7,0,0,6,3.2,76.48,46.8,116.2,NA,NA,NA,NA,0.59,9.91,6.3,2.8,3.8,1.7,2023-07-02T14:15:30-07:00,241,8.5,3.8,3.8,1.7,227,28,1.5,3.4
13.03,0,az28,Mohave-2,2,2023-07-02T16:00:00Z,183,1600,2023,0.9,33.5,0.8,0.03,33.2,91.8,0,0,6,2.77,66.2,47,116.6,NA,NA,NA,NA,0.65,9.99,8.5,3.8,4.7,2.1,2023-07-02T15:45:40-07:00,240,11,4.9,4.7,2.1,190,29,1.9,4.3
13.01,0,az28,Mohave-2,2,2023-07-02T17:00:00Z,183,1700,2023,-1.9,28.5,0.6,0.02,33.2,91.8,0,0,5,2.18,52.1,47.5,117.5,NA,NA,NA,NA,0.53,10.34,7.2,3.2,2.7,1.2,2023-07-02T16:03:30-07:00,183,10.1,4.5,2.7,1.2,175,26,1,2.2
12.99,0,az28,Mohave-2,2,2023-07-02T18:00:00Z,183,1800,2023,0.2,32.4,0.4,0.02,33.2,91.8,0,0,6,1.47,35.13,47,116.6,NA,NA,NA,NA,0.62,10,9.6,4.3,3.1,1.4,2023-07-02T17:22:40-07:00,129,12.8,5.7,3.1,1.4,175,39,1,2.2
13.01,0,az28,Mohave-2,1,2023-07-02T19:00:00Z,183,1900,2023,7,44.5,0.2,0.01,32.9,91.2,0,0,11,0.74,17.69,44,111.2,NA,NA,NA,NA,1,8.13,7.4,3.3,4.9,2.2,2023-07-02T18:56:50-07:00,202,8.9,4,4.9,2.2,201,21,2,4.5
12.96,0,az28,Mohave-2,1,2023-07-02T20:00:00Z,183,2000,2023,8.6,47.5,0.2,0.01,31.2,88.1,0,0,16,0.17,4.06,39.2,102.6,NA,NA,NA,NA,1.12,5.97,7.8,3.5,6.5,2.9,2023-07-02T19:41:50-07:00,198,8.9,4,6.5,2.9,197,10,2.8,6.3
12.92,0,az28,Mohave-2,1,2023-07-02T21:00:00Z,183,2100,2023,9.5,49.1,0.1,0.01,32.7,90.9,0,0,20,0,0,36.3,97.3,NA,NA,NA,NA,1.19,4.87,6.9,3.1,5.4,2.4,2023-07-02T20:00:20-07:00,205,6.9,3.1,5.1,2.3,209,4,2.3,5.1
12.89,0,az28,Mohave-2,1,2023-07-02T22:00:00Z,183,2200,2023,3.9,39.1,0.1,0,29.5,85.1,0,0,15,0,0,33.9,93,NA,NA,NA,NA,0.81,4.48,6.5,2.9,4,1.8,2023-07-02T21:43:50-07:00,105,6.9,3.1,4,1.8,117,15,1.8,4
12.86,0,az28,Mohave-2,1,2023-07-02T23:00:00Z,183,2300,2023,2.1,35.7,0.1,0,30.2,86.3,0,0,13,0,0,34.7,94.5,NA,NA,NA,NA,0.71,4.84,5.6,2.5,3.8,1.7,2023-07-02T22:51:20-07:00,20,6.9,3.1,3.8,1.7,73,38,1.3,2.9
12.78,0,az32,Payson,1,2023-07-01T19:00:00Z,182,1900,2023,-1.4,29.4,0.2,0.01,26.9,80.4,0,0,11,0.61,14.58,32.6,90.7,31,87.8,22.9,73.2,0.55,4.38,12.1,5.4,7.8,3.5,2023-07-01T18:20:20-07:00,270,14.8,6.6,7.8,3.5,271,19,3.3,7.4
12.75,0,az32,Payson,1,2023-07-01T20:00:00Z,182,2000,2023,-1.9,28.5,0.1,0,25.5,78,0,0,12,0.06,1.43,30.5,86.9,30,86,23,73.4,0.53,3.84,10.1,4.5,5.4,2.4,2023-07-01T19:15:20-07:00,265,13.4,6,5.4,2.4,283,18,2.3,5.1
12.74,0,az32,Payson,1,2023-07-01T21:00:00Z,182,2100,2023,-1.4,29.4,0.1,0,23.4,74.2,0,0,14,0,0,10.5,82.9,29,84.2,23.2,73.8,0.55,3.3,6,2.7,1.8,0.8,2023-07-01T20:00:10-07:00,277,6.9,3.1,1.6,0.7,291,18,0.7,1.6
12.72,0,az32,Payson,1,2023-07-01T22:00:00Z,182,2200,2023,1.7,35,0,0,20,68,0,0,22,0,0,24.6,76.3,28,82.4,23.3,73.9,0.69,2.41,2.2,1,0.4,0.2,2023-07-01T21:29:50-07:00,282,3.6,1.6,0.2,0.1,244,33,0,0
12.7,0,az32,Payson,1,2023-07-01T23:00:00Z,182,2300,2023,1.9,35.4,0,0,16.6,62,0,0,28,0,0,21.2,70.2,27.1,80.8,23.4,74.1,0.7,1.83,1.1,0.5,0,0,2023-07-01T22:23:00-07:00,331,2.2,1,0,0,353,12,0,0
12.68,0,az32,Payson,1,2023-07-01T23:59:59Z,182,2400,2023,2.3,36.1,0,0,14.9,58.8,0,0,32,0,0,19.4,66.9,26.3,79.3,23.5,74.3,0.72,1.54,2.2,1,0.2,0.1,2023-07-01T23:02:00-07:00,136,2.7,1.2,0.2,0.1,118,11,0,0
12.65,0,az32,Payson,1,2023-07-02T01:00:00Z,183,0100,2023,1.7,35,0,0,13.4,56.1,0,0,33,0,0,18,64.4,25.6,78.1,23.6,74.5,0.69,1.38,0,0,0,0,2023-07-02T00:32:00-07:00,38,0.7,0.3,0,0,336,0,0,0
12.62,0,az32,Payson,1,2023-07-02T02:00:00Z,183,0200,2023,1.3,34.3,0,0,12.4,54.3,0,0,35,0,0,17,62.6,25,77,23.7,74.7,0.67,1.26,0,0,0,0,2023-07-02T01:00:10-07:00,0,0,0,0,0,0,0,0,0
12.59,0,az32,Payson,1,2023-07-02T03:00:00Z,183,0300,2023,1.1,33.9,0,0,11.5,52.6,0,0,36,0,0,16.1,61,24.4,75.9,23.7,74.7,0.66,1.17,0.7,0.3,0,0,2023-07-02T02:07:40-07:00,14,1.8,0.8,0,0,5,1,0,0
12.57,0,az32,Payson,1,2023-07-02T04:00:00Z,183,0400,2023,1.9,35.4,0,0,11,51.8,0,0,39,0,0,15.6,60.1,23.8,74.8,23.7,74.7,0.7,1.08,2.2,1,0.4,0.2,2023-07-02T03:23:20-07:00,71,3.1,1.4,0.4,0.2,46,24,0.1,0.2
12.55,0,az32,Payson,1,2023-07-02T05:00:00Z,183,0500,2023,0.9,33.5,0,0,10.6,51,0,0,38,0,0,15.2,59.4,23.3,73.9,23.8,74.8,0.65,1.07,1.1,0.5,0,0,2023-07-02T04:04:20-07:00,57,1.8,0.8,0,0,72,7,0,0
12.52,0,az32,Payson,1,2023-07-02T06:00:00Z,183,0600,2023,1.1,33.9,0,0,14,57.3,0,0,39,0.08,1.91,15,59,22.9,73.2,23.8,74.8,0.66,1.05,1.3,0.6,0,0,2023-07-02T05:53:50-07:00,72,2.2,1,0,0,72,6,0,0
12.52,0,az32,Payson,1,2023-07-02T07:00:00Z,183,0700,2023,2.7,36.8,0.1,0,17.4,63.4,0,0,34,0.63,15.06,19,66.2,22.6,72.7,23.8,74.8,0.74,1.47,1.3,0.6,0,0,2023-07-02T06:39:40-07:00,87,1.8,0.8,0,0,96,3,0,0
12.63,0,az32,Payson,1,2023-07-02T08:00:00Z,183,0800,2023,4.6,40.3,0.1,0,21.7,71.1,0,0,28,0.82,19.6,24.3,75.7,22.8,73,23.7,74.7,0.85,2.19,1.6,0.7,0,0,2023-07-02T07:43:30-07:00,103,1.8,0.8,0,0,103,0,0,0
13.31,0,az32,Payson,1,2023-07-02T09:00:00Z,183,0900,2023,3.2,37.8,0.4,0.02,24.9,76.8,0,0,20,1.96,46.85,29,84.2,23.4,74.1,23.7,74.7,0.77,3.26,2,0.9,0.2,0.1,2023-07-02T09:00:00-07:00,288,3.8,1.7,0.2,0.1,289,6,0.1,0.2
13.51,0,az32,Payson,1,2023-07-02T10:00:00Z,183,1000,2023,1.5,34.7,0.7,0.03,26.6,79.9,0,0,14,2.73,65.25,31.9,89.4,24,75.2,23.7,74.7,0.68,4.05,5.8,2.6,3.4,1.5,2023-07-02T09:54:10-07:00,275,7.2,3.2,3.4,1.5,264,31,1.2,2.7
13.36,0,az32,Payson,1,2023-07-02T11:00:00Z,183,1100,2023,0.6,33.2,0.9,0.03,27.3,81.2,0,0,13,3.25,77.68,33.1,91.6,24.5,76.1,23.6,74.5,0.64,4.42,6.7,3,4.7,2.1,2023-07-02T10:39:00-07:00,263,9.4,4.2,4.7,2.1,280,29,1.8,4
13.37,0,az32,Payson,1,2023-07-02T12:00:00Z,183,1200,2023,-1.4,29.4,1,0.04,27.6,81.7,0,0,10,3.59,85.8,33.9,93,25.4,77.7,23.6,74.5,0.55,4.75,9.4,4.2,6,2.7,2023-07-02T11:45:10-07:00,283,13.2,5.9,6,2.7,268,35,2.2,4.9
13.29,0,az32,Payson,1,2023-07-02T13:00:00Z,183,1300,2023,-1.4,29.4,0.8,0.03,27.8,82.1,0,0,10,3.04,72.66,34.2,93.6,27.6,81.7,23.5,74.3,0.55,4.84,11.2,5,5.8,2.6,2023-07-02T12:31:10-07:00,263,15.7,7,5.8,2.6,270,37,2.1,4.7
13.37,0,az32,Payson,1,2023-07-02T14:00:00Z,183,1400,2023,-1.7,29,1.1,0.04,28.1,82.6,0,0,10,3.8,90.82,34.8,94.6,30,86,23.5,74.3,0.54,5.03,12.3,5.5,7.2,3.2,2023-07-02T13:31:50-07:00,275,16.6,7.4,7.2,3.2,288,34,2.7,6
13.36,0,az32,Payson,1,2023-07-02T15:00:00Z,183,1500,2023,-1.7,29,0.9,0.04,28.4,83.1,0,0,9,3.16,75.53,35.3,95.5,31.7,89.1,23.5,74.3,0.54,5.19,12.8,5.7,6.5,2.9,2023-07-02T14:32:20-07:00,262,19,8.5,6.5,2.9,277,38,2.2,4.9
13.36,0,az32,Payson,1,2023-07-02T16:00:00Z,183,1600,2023,-1.2,29.9,0.6,0.02,28.4,83.1,0,0,10,2.24,53.54,35.1,95.2,32.3,90.1,23.4,74.1,0.56,5.08,13.2,5.9,5.6,2.5,2023-07-02T15:59:40-07:00,260,17.2,7.7,5.8,2.6,285,31,2.2,4.9
13.37,0,az32,Payson,1,2023-07-02T17:00:00Z,183,1700,2023,-1.4,29.4,0.7,0.03,28.4,83,0,0,10,2.21,52.82,35.1,95.2,32.5,90.5,23.5,74.3,0.55,5.09,12.5,5.6,7.4,3.3,2023-07-02T16:00:10-07:00,263,17,7.6,7.4,3.3,285,25,3,6.7
13.27,0,az32,Payson,1,2023-07-02T18:00:00Z,183,1800,2023,-1.4,29.4,0.4,0.02,27.9,82.3,0,0,10,1.38,32.98,34.4,93.9,32.3,90.1,23.5,74.3,0.55,4.89,13,5.8,8.7,3.9,2023-07-02T17:21:40-07:00,265,16.3,7.3,8.7,3.9,268,21,3.6,8.1
12.79,0,az32,Payson,1,2023-07-02T19:00:00Z,183,1900,2023,-1.2,29.9,0.2,0.01,27.3,81.1,0,0,11,0.51,12.19,33.2,91.8,31.6,88.9,23.6,74.5,0.56,4.52,11,4.9,7.8,3.5,2023-07-02T18:35:20-07:00,262,16.1,7.2,7.8,3.5,259,19,3.3,7.4
12.75,0,az32,Payson,1,2023-07-02T20:00:00Z,183,2000,2023,-1.2,29.9,0.1,0.01,26.4,79.5,0,0,12,0.07,1.67,31.7,89.1,30.7,87.3,23.7,74.7,0.56,4.1,8.5,3.8,5.1,2.3,2023-07-02T19:22:40-07:00,279,11,4.9,5.1,2.3,271,17,2.2,4.9
12.74,0,az32,Payson,1,2023-07-02T21:00:00Z,183,2100,2023,-0,32,0,0,24.2,75.6,0,0,15,0,0,29,84.2,29.7,85.5,23.8,74.8,0.61,3.39,4.5,2,0.7,0.3,2023-07-02T20:20:20-07:00,257,6.5,2.9,0.7,0.3,292,31,0.1,0.2
12.72,0,az32,Payson,1,2023-07-02T22:00:00Z,183,2200,2023,2.9,37.1,0,0,21.4,70.4,0,0,23,0,0,25.8,78.4,28.7,83.7,23.9,75,0.75,2.57,3.4,1.5,0.9,0.4,2023-07-02T21:40:40-07:00,141,4.5,2,0.9,0.4,105,30,0.3,0.7
12.7,0,az32,Payson,1,2023-07-02T23:00:00Z,183,2300,2023,2.3,36.1,0,0,18.5,65.4,0,0,25,0,0,23.1,73.6,27.9,82.2,24,75.2,0.72,2.11,2,0.9,0.2,0.1,2023-07-02T22:00:10-07:00,52,2,0.9,0,0,341,14,0,0
13.06,0,az33,Bowie,1,2023-07-01T19:00:00Z,182,1900,2023,30,58.7,0,0,27.5,81.5,0,0,38,0.47,11.23,31,87.8,37.8,100,29.6,85.3,1.69,2.82,2,0.9,0.2,0.1,2023-07-01T18:39:00-07:00,148,2.2,1,0.2,0.1,185,16,0.1,0.2
12.96,0,az33,Bowie,1,2023-07-01T20:00:00Z,182,2000,2023,12.4,54.3,0.1,0,23.6,74.6,0,0,43,0.05,1.2,25.8,78.4,36.9,98.4,29.6,85.3,1.44,1.88,4,1.8,1.6,0.7,2023-07-01T19:59:50-07:00,205,5.1,2.3,1.6,0.7,221,9,0.7,1.6
12.92,0,az33,Bowie,1,2023-07-01T21:00:00Z,182,2100,2023,2.7,36.8,0.1,0,21.1,70.1,0,0,23,0,0,25.6,78.1,35.6,96.1,29.6,85.3,0.74,2.55,5.1,2.3,3.8,1.7,2023-07-01T20:55:20-07:00,271,6.3,2.8,3.8,1.7,234,27,1.5,3.4
12.9,0,az33,Bowie,1,2023-07-01T22:00:00Z,182,2200,2023,-2.5,27.6,0.2,0.01,26.5,79.6,0,0,11,0,0,31.4,88.5,34.5,94.1,29.7,85.5,0.51,4.11,14.1,6.3,8.5,3.8,2023-07-01T21:42:20-07:00,259,17,7.6,8.5,3.8,275,26,3.4,7.6
12.89,0,az33,Bowie,1,2023-07-01T23:00:00Z,182,2300,2023,-2.5,27.6,0.2,0.01,27.2,81,0,0,11,0,0,32.1,89.8,33.7,92.7,29.7,85.5,0.51,4.27,14.1,6.3,10.5,4.7,2023-07-01T22:40:50-07:00,271,16.8,7.5,10.5,4.7,275,30,4.1,9.2
12.89,0,az33,Bowie,1,2023-07-01T23:59:59Z,182,2400,2023,-2.5,27.6,0.2,0.01,26.5,79.6,0,0,11,0,0,31.4,88.5,33.1,91.6,29.8,85.6,0.51,4.1,13.6,6.1,10.1,4.5,2023-07-01T23:00:40-07:00,271,16.1,7.2,10.1,4.5,281,27,4,8.9
12.87,0,az33,Bowie,1,2023-07-02T01:00:00Z,183,0100,2023,-2.2,28,0.1,0.01,25.8,78.4,0,0,12,0,0,30.7,87.3,32.5,90.5,29.9,85.8,0.52,3.9,11.4,5.1,7.6,3.4,2023-07-02T00:05:00-07:00,271,16.3,7.3,7.6,3.4,275,27,3,6.7
12.85,0,az33,Bowie,1,2023-07-02T02:00:00Z,183,0200,2023,-1.7,29,0.1,0.01,25,77.1,0,0,13,0,0,29.9,85.8,32,89.6,29.9,85.8,0.54,3.68,9.4,4.2,7.4,3.3,2023-07-02T01:48:30-07:00,285,12.5,5.6,7.4,3.3,286,23,3,6.7
12.83,0,az33,Bowie,1,2023-07-02T03:00:00Z,183,0300,2023,-1.2,29.9,0.1,0,24,75.1,0,0,14,0,0,28.8,83.8,31.5,88.7,29.9,85.8,0.56,3.4,7.8,3.5,5.6,2.5,2023-07-02T02:01:30-07:00,287,8.9,4,5.6,2.5,288,19,2.4,5.4
12.81,0,az33,Bowie,1,2023-07-02T04:00:00Z,183,0400,2023,-1.2,29.9,0.1,0,24,75.1,0,0,14,0,0,28.8,83.8,31,87.8,30,86,0.56,3.4,6.9,3.1,5.6,2.5,2023-07-02T03:20:00-07:00,289,9.2,4.1,5.6,2.5,290,21,2.3,5.1
12.79,0,az33,Bowie,1,2023-07-02T05:00:00Z,183,0500,2023,-1.4,29.4,0.1,0.01,23.5,74.3,0,0,14,0,0,28.4,83.1,30.6,87.1,30,86,0.55,3.32,10.1,4.5,7.6,3.4,2023-07-02T04:19:30-07:00,289,14.3,6.4,7.8,3.5,296,16,3.3,7.4
12.78,0,az33,Bowie,1,2023-07-02T06:00:00Z,183,0600,2023,-1.2,29.9,0.2,0.01,23.7,74.7,0,0,15,0.06,1.43,27.7,81.9,30.2,86.4,30,86,0.56,3.16,10.1,4.5,7.8,3.5,2023-07-02T05:27:10-07:00,289,11.9,5.3,7.8,3.5,289,19,3.4,7.6
12.89,0,az33,Bowie,1,2023-07-02T07:00:00Z,183,0700,2023,-0,32,0.2,0.01,24.3,75.7,0,0,16,0.38,9.08,28.4,83.1,29.8,85.6,30,86,0.61,3.27,11.2,5,7.8,3.5,2023-07-02T06:15:30-07:00,282,15,6.7,7.8,3.5,293,26,3.1,6.9
13.39,0,az33,Bowie,1,2023-07-02T08:00:00Z,183,0800,2023,1.9,35.4,0.4,0.02,26,78.7,0,0,16,1.56,37.28,30.8,87.4,29.9,85.8,30,86,0.7,3.75,8.3,3.7,5.8,2.6,2023-07-02T07:59:30-07:00,48,9.2,4.1,5.8,2.6,15,26,2.3,5.1
13.72,0,az33,Bowie,1,2023-07-02T09:00:00Z,183,0900,2023,-1,30.3,0.6,0.02,26.9,80.3,0,0,12,2.14,51.15,32.5,90.5,30.6,87.1,30,86,0.57,4.32,7.8,3.5,5.4,2.4,2023-07-02T08:57:10-07:00,57,9.6,4.3,5.4,2.4,62,21,2.2,4.9
13.8,0,az33,Bowie,1,2023-07-02T10:00:00Z,183,1000,2023,6.4,43.5,0.7,0.03,27.8,82.1,0,0,19,2.72,65.01,33.2,91.8,31.7,89.1,30,86,0.96,4.13,6.5,2.9,3.8,1.7,2023-07-02T09:04:10-07:00,73,8.5,3.8,3.8,1.7,118,38,1.3,2.9
13.75,0,az33,Bowie,1,2023-07-02T11:00:00Z,183,1100,2023,5,40.9,0.8,0.03,28.5,83.3,0,0,16,3.19,76.24,34.6,94.3,33.2,91.8,30,86,0.87,4.64,5.1,2.3,2.7,1.2,2023-07-02T10:35:10-07:00,120,6.5,2.9,2.7,1.2,131,23,1.1,2.5
13.68,0,az33,Bowie,1,2023-07-02T12:00:00Z,183,1200,2023,-0,32,1,0.04,29.4,85,0,0,10,3.47,82.93,37,98.6,34.9,94.8,29.9,85.8,0.61,5.67,10.3,4.6,5.1,2.3,2023-07-02T11:40:00-07:00,340,12.8,5.7,5.4,2.4,322,41,1.8,4
13.65,0,az33,Bowie,1,2023-07-02T13:00:00Z,183,1300,2023,-0.2,31.6,1,0.04,29.7,85.5,0,0,9,3.55,84.85,37.6,99.7,36.4,97.5,29.9,85.8,0.6,5.89,10.1,4.5,4,1.8,2023-07-02T12:30:20-07:00,320,16.3,7.3,4,1.8,325,65,0.6,1.3
13.62,0,az33,Bowie,1,2023-07-02T14:00:00Z,183,1400,2023,-3.3,26.1,1,0.04,30.1,86.2,0,0,7,3.5,83.65,38.8,101.8,37.8,100,29.9,85.8,0.48,6.46,8.9,4,4.5,2,2023-07-02T13:04:00-07:00,324,13.4,6,4.5,2,346,53,1.1,2.5
